Grid size (x, y)
64,64
id,type,station,x,y,weight_to_NORTH,weight_to_WEST,weight_to_SOUTH,weight_to_EAST,weight_for_WAIT
1193,Travel,None,18,41,1,1,1,1,1
1194,Travel,None,18,42,1,1,1,1,1
1195,Travel,None,18,43,1,1,1,1,1
1196,Travel,None,18,44,1,1,1,1,1
1197,Travel,None,18,45,inf,1,1,1,1
1198,Obstacle,None,18,46,inf,inf,inf,inf,inf
1199,Travel,None,18,47,1,1,inf,1,1
1200,Travel,None,18,48,1,1,1,1,1
1201,Travel,None,18,49,inf,1,1,1,1
1202,Obstacle,None,18,50,inf,inf,inf,inf,inf
1203,Travel,None,18,51,inf,1,inf,1,1
1204,Obstacle,None,18,52,inf,inf,inf,inf,inf
1205,Travel,None,18,53,1,1,inf,1,1
1206,Travel,None,18,54,1,1,1,inf,1
1207,Travel,None,18,55,1,1,1,1,1
1208,Travel,None,18,56,1,1,1,1,1
1209,Travel,None,18,57,1,inf,1,1,1
1210,Travel,None,18,58,1,1,1,1,1
1211,Travel,None,18,59,1,1,1,inf,1
1212,Travel,None,18,60,1,1,1,1,1
1213,Travel,None,18,61,1,1,1,1,1
1214,Travel,None,18,62,1,1,1,1,1
1215,Travel,None,18,63,inf,1,1,1,1
1216,Obstacle,None,19,0,inf,inf,inf,inf,inf
1217,Travel,None,19,1,1,1,inf,1,1
1218,Travel,None,19,2,1,1,1,inf,1
1219,Travel,None,19,3,1,1,1,1,1
1220,Travel,None,19,4,1,1,1,1,1
1221,Travel,None,19,5,1,1,1,1,1
1222,Travel,None,19,6,inf,1,1,1,1
1223,Obstacle,None,19,7,inf,inf,inf,inf,inf
1224,Travel,None,19,8,1,1,inf,1,1
1225,Travel,None,19,9,1,1,1,1,1
1226,Travel,None,19,10,1,1,1,1,1
1227,Travel,None,19,11,1,1,1,1,1
1228,Travel,None,19,12,1,1,1,1,1
1229,Travel,None,19,13,1,1,1,inf,1
1230,Travel,None,19,14,1,1,1,1,1
1231,Travel,None,19,15,1,1,1,1,1
1232,Travel,None,19,16,1,1,1,1,1
1233,Travel,None,19,17,inf,1,1,1,1
1234,Obstacle,None,19,18,inf,inf,inf,inf,inf
1235,Travel,None,19,19,1,1,inf,1,1
1236,Travel,None,19,20,1,1,1,inf,1
1237,Travel,None,19,21,1,1,1,1,1
1238,Travel,None,19,22,inf,inf,1,1,1
1239,Obstacle,None,19,23,inf,inf,inf,inf,inf
1240,Travel,None,19,24,1,inf,inf,1,1
1241,Travel,None,19,25,1,1,1,1,1
1242,Travel,None,19,26,1,1,1,1,1
1243,Travel,None,19,27,1,1,1,1,1
1244,Travel,None,19,28,1,1,1,1,1
1245,Travel,None,19,29,1,1,1,1,1
1246,Travel,None,19,30,1,1,1,1,1
1247,Travel,None,19,31,1,inf,1,1,1
1248,Travel,None,19,32,1,1,1,1,1
1249,Travel,None,19,33,1,1,1,1,1
1250,Travel,None,19,34,1,1,1,1,1
1251,Travel,None,19,35,1,1,1,1,1
1252,Travel,None,19,36,1,1,1,inf,1
1253,Travel,None,19,37,1,inf,1,1,1
1254,Travel,None,19,38,1,inf,1,1,1
1255,Travel,None,19,39,1,1,1,inf,1
1256,Travel,None,19,40,1,1,1,1,1
1257,Travel,None,19,41,1,1,1,1,1
1258,Travel,None,19,42,1,1,1,1,1
1259,Travel,None,19,43,1,1,1,1,1
1260,Travel,None,19,44,1,1,1,1,1
1261,Travel,None,19,45,1,1,1,1,1
1262,Travel,None,19,46,1,inf,1,1,1
1263,Travel,None,19,47,1,1,1,inf,1
1264,Travel,None,19,48,1,1,1,1,1
1265,Travel,None,19,49,1,1,1,1,1
1266,Travel,None,19,50,1,inf,1,1,1
1267,Travel,None,19,51,1,1,1,1,1
1268,Travel,None,19,52,1,inf,1,1,1
1269,Travel,None,19,53,inf,1,1,inf,1
1270,Obstacle,None,19,54,inf,inf,inf,inf,inf
1271,Travel,None,19,55,1,1,inf,1,1
1272,Travel,None,19,56,1,1,1,1,1
1273,Travel,None,19,57,1,1,1,1,1
1274,Travel,None,19,58,inf,1,1,1,1
1275,Obstacle,None,19,59,inf,inf,inf,inf,inf
1276,Travel,None,19,60,1,1,inf,1,1
1277,Travel,None,19,61,1,1,1,1,1
1278,Travel,None,19,62,1,1,1,inf,1
1279,Travel,None,19,63,inf,1,1,1,1
1280,Obstacle,None,20,0,inf,inf,inf,inf,inf
1281,Travel,None,20,1,inf,1,inf,1,1
1282,Obstacle,None,20,2,inf,inf,inf,inf,inf
1283,Travel,None,20,3,1,1,inf,1,1
1284,Travel,None,20,4,1,1,1,inf,1
1285,Travel,None,20,5,1,1,1,1,1
1286,Travel,None,20,6,1,1,1,1,1
1287,Travel,None,20,7,1,inf,1,1,1
1288,Travel,None,20,8,1,1,1,1,1
1289,Travel,None,20,9,1,1,1,1,1
1290,Travel,None,20,10,1,1,1,inf,1
1291,Travel,None,20,11,1,1,1,1,1
1292,Travel,None,20,12,inf,1,1,1,1
1293,Obstacle,None,20,13,inf,inf,inf,inf,inf
1294,Travel,None,20,14,1,1,inf,inf,1
1295,Travel,None,20,15,1,1,1,1,1
1296,Travel,None,20,16,1,1,1,1,1
1297,Travel,None,20,17,1,1,1,inf,1
1298,Travel,None,20,18,1,inf,1,1,1
1299,Travel,None,20,19,inf,1,1,1,1
1300,Obstacle,None,20,20,inf,inf,inf,inf,inf
1301,Travel,None,20,21,1,1,inf,1,1
1302,Travel,None,20,22,inf,1,1,1,1
1303,Obstacle,None,20,23,inf,inf,inf,inf,inf
1304,Travel,None,20,24,1,1,inf,1,1
1305,Travel,None,20,25,1,1,1,1,1
1306,Travel,None,20,26,1,1,1,1,1
1307,Travel,None,20,27,1,1,1,1,1
1308,Travel,None,20,28,1,1,1,1,1
1309,Travel,None,20,29,1,1,1,inf,1
1310,Travel,None,20,30,1,1,1,1,1
1311,Travel,None,20,31,1,1,1,inf,1
1312,Travel,None,20,32,1,1,1,inf,1
1313,Travel,None,20,33,1,1,1,inf,1
1314,Travel,None,20,34,1,1,1,1,1
1315,Travel,None,20,35,inf,1,1,1,1
1316,Obstacle,None,20,36,inf,inf,inf,inf,inf
1317,Travel,None,20,37,1,1,inf,1,1
1318,Travel,None,20,38,inf,1,1,1,1
1319,Obstacle,None,20,39,inf,inf,inf,inf,inf
1320,Travel,None,20,40,1,1,inf,1,1
1321,Travel,None,20,41,1,1,1,1,1
1322,Travel,None,20,42,1,1,1,1,1
1323,Travel,None,20,43,1,1,1,1,1
1324,Travel,None,20,44,1,1,1,inf,1
1325,Travel,None,20,45,1,1,1,inf,1
1326,Travel,None,20,46,inf,1,1,1,1
1327,Obstacle,None,20,47,inf,inf,inf,inf,inf
1328,Travel,None,20,48,1,1,inf,inf,1
1329,Travel,None,20,49,1,1,1,1,1
1330,Travel,None,20,50,1,1,1,1,1
1331,Travel,None,20,51,1,1,1,1,1
1332,Travel,None,20,52,inf,1,1,1,1
1333,Obstacle,None,20,53,inf,inf,inf,inf,inf
1334,Travel,None,20,54,1,inf,inf,1,1
1335,Travel,None,20,55,1,1,1,1,1
1336,Travel,None,20,56,1,1,1,1,1
1337,Travel,None,20,57,1,1,1,inf,1
1338,Travel,None,20,58,1,1,1,1,1
1339,Travel,None,20,59,1,inf,1,1,1
1340,Travel,None,20,60,1,1,1,1,1
1341,Travel,None,20,61,inf,1,1,1,1
1342,Obstacle,None,20,62,inf,inf,inf,inf,inf
1343,Travel,None,20,63,inf,1,inf,1,1
1344,Travel,None,21,0,1,inf,inf,1,1
1345,Travel,None,21,1,1,1,1,1,1
1346,Travel,None,21,2,1,inf,1,1,1
1347,Travel,None,21,3,inf,1,1,1,1
1348,Obstacle,None,21,4,inf,inf,inf,inf,inf
1349,Travel,None,21,5,1,1,inf,1,1
1350,Travel,None,21,6,1,1,1,1,1
1351,Travel,None,21,7,1,1,1,1,1
1352,Travel,None,21,8,1,1,1,1,1
1353,Travel,None,21,9,inf,1,1,1,1
1354,Obstacle,None,21,10,inf,inf,inf,inf,inf
1355,Travel,None,21,11,1,1,inf,1,1
1356,Travel,None,21,12,1,1,1,1,1
1357,Travel,None,21,13,inf,inf,1,1,1
1358,Obstacle,None,21,14,inf,inf,inf,inf,inf
1359,Travel,None,21,15,1,1,inf,inf,1
1360,Travel,None,21,16,inf,1,1,1,1
1361,Obstacle,None,21,17,inf,inf,inf,inf,inf
1362,Travel,None,21,18,1,1,inf,1,1
1363,Travel,None,21,19,1,1,1,1,1
1364,Travel,None,21,20,1,inf,1,1,1
1365,Travel,None,21,21,1,1,1,inf,1
1366,Travel,None,21,22,1,1,1,inf,1
1367,Travel,None,21,23,1,inf,1,1,1
1368,Travel,None,21,24,1,1,1,1,1
1369,Travel,None,21,25,1,1,1,1,1
1370,Travel,None,21,26,1,1,1,1,1
1371,Travel,None,21,27,1,1,1,1,1
1372,Travel,None,21,28,inf,1,1,1,1
1373,Obstacle,None,21,29,inf,inf,inf,inf,inf
1374,Travel,None,21,30,inf,1,inf,1,1
1375,Obstacle,None,21,31,inf,inf,inf,inf,inf
1376,Obstacle,None,21,32,inf,inf,inf,inf,inf
1377,Obstacle,None,21,33,inf,inf,inf,inf,inf
1378,Travel,None,21,34,1,1,inf,1,1
1379,Travel,None,21,35,1,1,1,1,1
1380,Travel,None,21,36,1,inf,1,1,1
1381,Travel,None,21,37,1,1,1,1,1
1382,Travel,None,21,38,1,1,1,1,1
1383,Travel,None,21,39,1,inf,1,1,1
1384,Travel,None,21,40,1,1,1,1,1
1385,Travel,None,21,41,1,1,1,1,1
1386,Travel,None,21,42,1,1,1,1,1
1387,Travel,None,21,43,inf,1,1,inf,1
1388,Obstacle,None,21,44,inf,inf,inf,inf,inf
1389,Obstacle,None,21,45,inf,inf,inf,inf,inf
1390,Travel,None,21,46,1,1,inf,1,1
1391,Travel,None,21,47,inf,inf,1,1,1
1392,Obstacle,None,21,48,inf,inf,inf,inf,inf
1393,Travel,None,21,49,1,1,inf,1,1
1394,Travel,None,21,50,1,1,1,1,1
1395,Travel,None,21,51,1,1,1,1,1
1396,Travel,None,21,52,1,1,1,1,1
1397,Travel,None,21,53,1,inf,1,1,1
1398,Travel,None,21,54,1,1,1,1,1
1399,Travel,None,21,55,1,1,1,1,1
1400,Travel,None,21,56,inf,1,1,1,1
1401,Obstacle,None,21,57,inf,inf,inf,inf,inf
1402,Travel,None,21,58,1,1,inf,1,1
1403,Travel,None,21,59,1,1,1,inf,1
1404,Travel,None,21,60,1,1,1,1,1
1405,Travel,None,21,61,1,1,1,1,1
1406,Travel,None,21,62,1,inf,1,1,1
1407,Travel,None,21,63,inf,1,1,1,1
1408,Travel,None,22,0,1,1,inf,1,1
1409,Travel,None,22,1,1,1,1,1,1
1410,Travel,None,22,2,1,1,1,inf,1
1411,Travel,None,22,3,1,1,1,1,1
1412,Travel,None,22,4,1,inf,1,inf,1
1413,Travel,None,22,5,1,1,1,1,1
1414,Travel,None,22,6,1,1,1,1,1
1415,Travel,None,22,7,1,1,1,inf,1
1416,Travel,None,22,8,1,1,1,inf,1
1417,Travel,None,22,9,1,1,1,inf,1
1418,Travel,None,22,10,1,inf,1,1,1
1419,Travel,None,22,11,1,1,1,inf,1
1420,Travel,None,22,12,1,1,1,1,1
1421,Travel,None,22,13,1,1,1,1,1
1422,Travel,None,22,14,inf,inf,1,1,1
1423,Obstacle,None,22,15,inf,inf,inf,inf,inf
1424,Travel,None,22,16,1,1,inf,1,1
1425,Travel,None,22,17,1,inf,1,inf,1
1426,Travel,None,22,18,1,1,1,1,1
1427,Travel,None,22,19,1,1,1,1,1
1428,Travel,None,22,20,inf,1,1,1,1
1429,Obstacle,None,22,21,inf,inf,inf,inf,inf
1430,Obstacle,None,22,22,inf,inf,inf,inf,inf
1431,Travel,None,22,23,1,1,inf,1,1
1432,Travel,None,22,24,1,1,1,1,1
1433,Travel,None,22,25,1,1,1,1,1
1434,Travel,None,22,26,1,1,1,1,1
1435,Travel,None,22,27,1,1,1,1,1
1436,Travel,None,22,28,1,1,1,1,1
1437,Travel,None,22,29,1,inf,1,1,1
1438,Travel,None,22,30,1,1,1,1,1
1439,Travel,None,22,31,1,inf,1,1,1
1440,Travel,None,22,32,1,inf,1,inf,1
1441,Travel,None,22,33,1,inf,1,1,1
1442,Travel,None,22,34,1,1,1,1,1
1443,Travel,None,22,35,1,1,1,1,1
1444,Travel,None,22,36,1,1,1,inf,1
1445,Travel,None,22,37,1,1,1,1,1
1446,Travel,None,22,38,1,1,1,1,1
1447,Travel,None,22,39,1,1,1,1,1
1448,Travel,None,22,40,1,1,1,1,1
1449,Travel,None,22,41,1,1,1,1,1
1450,Travel,None,22,42,inf,1,1,1,1
1451,Obstacle,None,22,43,inf,inf,inf,inf,inf
1452,Travel,None,22,44,1,inf,inf,1,1
1453,Travel,None,22,45,1,inf,1,1,1
1454,Travel,None,22,46,1,1,1,inf,1
1455,Travel,None,22,47,1,1,1,1,1
1456,Travel,None,22,48,1,inf,1,1,1
1457,Travel,None,22,49,1,1,1,1,1
1458,Travel,None,22,50,1,1,1,1,1
1459,Travel,None,22,51,1,1,1,1,1
1460,Travel,None,22,52,1,1,1,1,1
1461,Travel,None,22,53,1,1,1,1,1
1462,Travel,None,22,54,1,1,1,1,1
1463,Travel,None,22,55,1,1,1,1,1
1464,Travel,None,22,56,1,1,1,1,1
1465,Travel,None,22,57,1,inf,1,1,1
1466,Travel,None,22,58,inf,1,1,1,1
1467,Obstacle,None,22,59,inf,inf,inf,inf,inf
1468,Travel,None,22,60,1,1,inf,1,1
1469,Travel,None,22,61,1,1,1,1,1
1470,Travel,None,22,62,1,1,1,1,1
1471,Travel,None,22,63,inf,1,1,1,1
1472,Travel,None,23,0,1,1,inf,1,1
1473,Travel,None,23,1,inf,1,1,1,1
1474,Obstacle,None,23,2,inf,inf,inf,inf,inf
1475,Travel,None,23,3,inf,1,inf,1,1
1476,Obstacle,None,23,4,inf,inf,inf,inf,inf
1477,Travel,None,23,5,1,1,inf,1,1
1478,Travel,None,23,6,inf,1,1,1,1
1479,Obstacle,None,23,7,inf,inf,inf,inf,inf
1480,Obstacle,None,23,8,inf,inf,inf,inf,inf
1481,Obstacle,None,23,9,inf,inf,inf,inf,inf
1482,Travel,None,23,10,inf,1,inf,inf,1
1483,Obstacle,None,23,11,inf,inf,inf,inf,inf
1484,Travel,None,23,12,1,1,inf,1,1
1485,Travel,None,23,13,1,1,1,1,1
1486,Travel,None,23,14,1,1,1,1,1
1487,Travel,None,23,15,1,inf,1,1,1
1488,Travel,None,23,16,inf,1,1,1,1
1489,Obstacle,None,23,17,inf,inf,inf,inf,inf
1490,Travel,None,23,18,1,1,inf,1,1
1491,Travel,None,23,19,1,1,1,1,1
1492,Travel,None,23,20,1,1,1,1,1
1493,Travel,None,23,21,1,inf,1,1,1
1494,Travel,None,23,22,1,inf,1,1,1
1495,Travel,None,23,23,1,1,1,1,1
1496,Travel,None,23,24,1,1,1,1,1
1497,Travel,None,23,25,1,1,1,1,1
1498,Travel,None,23,26,1,1,1,1,1
1499,Travel,None,23,27,1,1,1,1,1
1500,Travel,None,23,28,1,1,1,1,1
1501,Travel,None,23,29,1,1,1,1,1
1502,Travel,None,23,30,1,1,1,1,1
1503,Travel,None,23,31,inf,1,1,1,1
1504,Obstacle,None,23,32,inf,inf,inf,inf,inf
1505,Travel,None,23,33,1,1,inf,1,1
1506,Travel,None,23,34,1,1,1,1,1
1507,Travel,None,23,35,inf,1,1,1,1
1508,Obstacle,None,23,36,inf,inf,inf,inf,inf
1509,Travel,None,23,37,1,1,inf,1,1
1510,Travel,None,23,38,1,1,1,1,1
1511,Travel,None,23,39,1,1,1,1,1
1512,Travel,None,23,40,1,1,1,1,1
1513,Travel,None,23,41,1,1,1,inf,1
1514,Travel,None,23,42,1,1,1,1,1
1515,Travel,None,23,43,1,inf,1,1,1
1516,Travel,None,23,44,1,1,1,1,1
1517,Travel,None,23,45,inf,1,1,1,1
1518,Obstacle,None,23,46,inf,inf,inf,inf,inf
1519,Travel,None,23,47,1,1,inf,1,1
1520,Travel,None,23,48,1,1,1,1,1
1521,Travel,None,23,49,1,1,1,inf,1
1522,Travel,None,23,50,1,1,1,1,1
1523,Travel,None,23,51,1,1,1,1,1
1524,Travel,None,23,52,1,1,1,1,1
1525,Travel,None,23,53,1,1,1,inf,1
1526,Travel,None,23,54,1,1,1,1,1
1527,Travel,None,23,55,1,1,1,1,1
1528,Travel,None,23,56,1,1,1,1,1
1529,Travel,None,23,57,1,1,1,1,1
1530,Travel,None,23,58,1,1,1,1,1
1531,Travel,None,23,59,1,inf,1,1,1
1532,Travel,None,23,60,1,1,1,1,1
1533,Travel,None,23,61,1,1,1,1,1
1534,Travel,None,23,62,1,1,1,1,1
1535,Travel,None,23,63,inf,1,1,1,1
1536,Travel,None,24,0,1,1,inf,1,1
1537,Travel,None,24,1,1,1,1,1,1
1538,Travel,None,24,2,1,inf,1,1,1
1539,Travel,None,24,3,1,1,1,1,1
1540,Travel,None,24,4,1,inf,1,1,1
1541,Travel,None,24,5,1,1,1,1,1
1542,Travel,None,24,6,1,1,1,1,1
1543,Travel,None,24,7,1,inf,1,1,1
1544,Travel,None,24,8,1,inf,1,1,1
1545,Travel,None,24,9,inf,inf,1,1,1
1546,Obstacle,None,24,10,inf,inf,inf,inf,inf
1547,Travel,None,24,11,1,inf,inf,1,1
1548,Travel,None,24,12,1,1,1,1,1
1549,Travel,None,24,13,1,1,1,1,1
1550,Travel,None,24,14,1,1,1,1,1
1551,Travel,None,24,15,1,1,1,1,1
1552,Travel,None,24,16,inf,1,1,1,1
1553,Obstacle,None,24,17,inf,inf,inf,inf,inf
1554,Travel,None,24,18,1,1,inf,inf,1
1555,Travel,None,24,19,1,1,1,1,1
1556,Travel,None,24,20,1,1,1,1,1
1557,Travel,None,24,21,1,1,1,1,1
1558,Travel,None,24,22,1,1,1,1,1
1559,Travel,None,24,23,1,1,1,1,1
1560,Travel,None,24,24,1,1,1,1,1
1561,Travel,None,24,25,1,1,1,1,1
1562,Travel,None,24,26,1,1,1,1,1
1563,Travel,None,24,27,1,1,1,1,1
1564,Travel,None,24,28,1,1,1,1,1
1565,Travel,None,24,29,1,1,1,1,1
1566,Travel,None,24,30,1,1,1,1,1
1567,Travel,None,24,31,inf,1,1,1,1
1568,Obstacle,None,24,32,inf,inf,inf,inf,inf
1569,Travel,None,24,33,1,1,inf,1,1
1570,Travel,None,24,34,1,1,1,1,1
1571,Travel,None,24,35,1,1,1,1,1
1572,Travel,None,24,36,1,inf,1,1,1
1573,Travel,None,24,37,1,1,1,1,1
1574,Travel,None,24,38,1,1,1,1,1
1575,Travel,None,24,39,1,1,1,1,1
1576,Travel,None,24,40,inf,1,1,1,1
1577,Obstacle,None,24,41,inf,inf,inf,inf,inf
1578,Travel,None,24,42,1,1,inf,1,1
1579,Travel,None,24,43,1,1,1,1,1
1580,Travel,None,24,44,1,1,1,1,1
1581,Travel,None,24,45,1,1,1,1,1
1582,Travel,None,24,46,1,inf,1,1,1
1583,Travel,None,24,47,1,1,1,1,1
1584,Travel,None,24,48,inf,1,1,1,1
1585,Obstacle,None,24,49,inf,inf,inf,inf,inf
1586,Travel,None,24,50,1,1,inf,1,1
1587,Travel,None,24,51,1,1,1,1,1
1588,Travel,None,24,52,inf,1,1,1,1
1589,Obstacle,None,24,53,inf,inf,inf,inf,inf
1590,Travel,None,24,54,1,1,inf,1,1
1591,Travel,None,24,55,1,1,1,inf,1
1592,Travel,None,24,56,1,1,1,1,1
1593,Travel,None,24,57,1,1,1,1,1
1594,Travel,None,24,58,1,1,1,1,1
1595,Travel,None,24,59,1,1,1,1,1
1596,Travel,None,24,60,1,1,1,1,1
1597,Travel,None,24,61,1,1,1,inf,1
1598,Travel,None,24,62,1,1,1,1,1
1599,Travel,None,24,63,inf,1,1,1,1
1600,Travel,None,25,0,1,1,inf,inf,1
1601,Travel,None,25,1,1,1,1,1,1
1602,Travel,None,25,2,1,1,1,1,1
1603,Travel,None,25,3,1,1,1,1,1
1604,Travel,None,25,4,1,1,1,1,1
1605,Travel,None,25,5,1,1,1,inf,1
1606,Travel,None,25,6,1,1,1,1,1
1607,Travel,None,25,7,1,1,1,1,1
1608,Travel,None,25,8,1,1,1,1,1
1609,Travel,None,25,9,1,1,1,inf,1
1610,Travel,None,25,10,1,inf,1,inf,1
1611,Travel,None,25,11,1,1,1,1,1
1612,Travel,None,25,12,1,1,1,1,1
1613,Travel,None,25,13,1,1,1,1,1
1614,Travel,None,25,14,1,1,1,inf,1
1615,Travel,None,25,15,1,1,1,1,1
1616,Travel,None,25,16,1,1,1,1,1
1617,Travel,None,25,17,inf,inf,1,1,1
1618,Obstacle,None,25,18,inf,inf,inf,inf,inf
1619,Travel,None,25,19,1,1,inf,1,1
1620,Travel,None,25,20,1,1,1,1,1
1621,Travel,None,25,21,1,1,1,1,1
1622,Travel,None,25,22,1,1,1,1,1
1623,Travel,None,25,23,1,1,1,1,1
1624,Travel,None,25,24,1,1,1,1,1
1625,Travel,None,25,25,1,1,1,inf,1
1626,Travel,None,25,26,1,1,1,1,1
1627,Travel,None,25,27,1,1,1,1,1
1628,Travel,None,25,28,1,1,1,1,1
1629,Travel,None,25,29,1,1,1,1,1
1630,Travel,None,25,30,1,1,1,1,1
1631,Travel,None,25,31,1,1,1,1,1
1632,Travel,None,25,32,1,inf,1,1,1
1633,Travel,None,25,33,1,1,1,1,1
1634,Travel,None,25,34,1,1,1,1,1
1635,Travel,None,25,35,1,1,1,1,1
1636,Travel,None,25,36,1,1,1,1,1
1637,Travel,None,25,37,1,1,1,1,1
1638,Travel,None,25,38,1,1,1,1,1
1639,Travel,None,25,39,1,1,1,1,1
1640,Travel,None,25,40,1,1,1,1,1
1641,Travel,None,25,41,1,inf,1,1,1
1642,Travel,None,25,42,1,1,1,1,1
1643,Travel,None,25,43,1,1,1,1,1
1644,Travel,None,25,44,1,1,1,1,1
1645,Travel,None,25,45,1,1,1,1,1
1646,Travel,None,25,46,1,1,1,inf,1
1647,Travel,None,25,47,1,1,1,1,1
1648,Travel,None,25,48,1,1,1,1,1
1649,Travel,None,25,49,1,inf,1,1,1
1650,Travel,None,25,50,1,1,1,1,1
1651,Travel,None,25,51,1,1,1,1,1
1652,Travel,None,25,52,inf,1,1,1,1
1653,Obstacle,None,25,53,inf,inf,inf,inf,inf
1654,Travel,None,25,54,inf,1,inf,1,1
1655,Obstacle,None,25,55,inf,inf,inf,inf,inf
1656,Travel,None,25,56,1,1,inf,1,1
1657,Travel,None,25,57,1,1,1,1,1
1658,Travel,None,25,58,1,1,1,1,1
1659,Travel,None,25,59,1,1,1,1,1
1660,Travel,None,25,60,inf,1,1,1,1
1661,Obstacle,None,25,61,inf,inf,inf,inf,inf
1662,Travel,None,25,62,1,1,inf,1,1
1663,Travel,None,25,63,inf,1,1,1,1
1664,Obstacle,None,26,0,inf,inf,inf,inf,inf
1665,Travel,None,26,1,1,1,inf,1,1
1666,Travel,None,26,2,1,1,1,1,1
1667,Travel,None,26,3,1,1,1,1,1
1668,Travel,None,26,4,inf,1,1,1,1
1669,Obstacle,None,26,5,inf,inf,inf,inf,inf
1670,Travel,None,26,6,1,1,inf,1,1
1671,Travel,None,26,7,1,1,1,1,1
1672,Travel,None,26,8,inf,1,1,inf,1
1673,Obstacle,None,26,9,inf,inf,inf,inf,inf
1674,Obstacle,None,26,10,inf,inf,inf,inf,inf
1675,Travel,None,26,11,1,1,inf,1,1
1676,Travel,None,26,12,1,1,1,1,1
1677,Travel,None,26,13,inf,1,1,1,1
1678,Obstacle,None,26,14,inf,inf,inf,inf,inf
1679,Travel,None,26,15,1,1,inf,1,1
1680,Travel,None,26,16,1,1,1,inf,1
1681,Travel,None,26,17,1,1,1,1,1
1682,Travel,None,26,18,1,inf,1,inf,1
1683,Travel,None,26,19,1,1,1,1,1
1684,Travel,None,26,20,1,1,1,1,1
1685,Travel,None,26,21,1,1,1,1,1
1686,Travel,None,26,22,1,1,1,1,1
1687,Travel,None,26,23,1,1,1,1,1
1688,Travel,None,26,24,inf,1,1,1,1
1689,Obstacle,None,26,25,inf,inf,inf,inf,inf
1690,Travel,None,26,26,1,1,inf,1,1
1691,Travel,None,26,27,1,1,1,1,1
1692,Travel,None,26,28,1,1,1,1,1
1693,Travel,None,26,29,1,1,1,1,1
1694,Travel,None,26,30,1,1,1,1,1
1695,Travel,None,26,31,1,1,1,1,1
1696,Travel,None,26,32,1,1,1,1,1
1697,Travel,None,26,33,1,1,1,1,1
1698,Travel,None,26,34,1,1,1,1,1
1699,Travel,None,26,35,1,1,1,1,1
1700,Travel,None,26,36,1,1,1,1,1
1701,Travel,None,26,37,1,1,1,1,1
1702,Travel,None,26,38,1,1,1,1,1
1703,Travel,None,26,39,1,1,1,1,1
1704,Travel,None,26,40,1,1,1,1,1
1705,Travel,None,26,41,1,1,1,1,1
1706,Travel,None,26,42,1,1,1,1,1
1707,Travel,None,26,43,1,1,1,1,1
1708,Travel,None,26,44,1,1,1,1,1
1709,Travel,None,26,45,inf,1,1,1,1
1710,Obstacle,None,26,46,inf,inf,inf,inf,inf
1711,Travel,None,26,47,1,1,inf,1,1
1712,Travel,None,26,48,1,1,1,1,1
1713,Travel,None,26,49,1,1,1,1,1
1714,Travel,None,26,50,1,1,1,1,1
1715,Travel,None,26,51,1,1,1,1,1
1716,Travel,None,26,52,1,1,1,1,1
1717,Travel,None,26,53,1,inf,1,1,1
1718,Travel,None,26,54,1,1,1,1,1
1719,Travel,None,26,55,1,inf,1,inf,1
1720,Travel,None,26,56,1,1,1,1,1
1721,Travel,None,26,57,1,1,1,1,1
1722,Travel,None,26,58,1,1,1,1,1
1723,Travel,None,26,59,1,1,1,inf,1
1724,Travel,None,26,60,1,1,1,1,1
1725,Travel,None,26,61,1,inf,1,inf,1
1726,Travel,None,26,62,1,1,1,1,1
1727,Travel,None,26,63,inf,1,1,inf,1
1728,Travel,None,27,0,1,inf,inf,inf,1
1729,Travel,None,27,1,1,1,1,1,1
1730,Travel,None,27,2,1,1,1,1,1
1731,Travel,None,27,3,1,1,1,1,1
1732,Travel,None,27,4,1,1,1,1,1
1733,Travel,None,27,5,1,inf,1,1,1
1734,Travel,None,27,6,1,1,1,1,1
1735,Travel,None,27,7,inf,1,1,1,1
1736,Obstacle,None,27,8,inf,inf,inf,inf,inf
1737,Travel,None,27,9,1,inf,inf,1,1
1738,Travel,None,27,10,1,inf,1,1,1
1739,Travel,None,27,11,1,1,1,1,1
1740,Travel,None,27,12,1,1,1,1,1
1741,Travel,None,27,13,1,1,1,1,1
1742,Travel,None,27,14,1,inf,1,1,1
1743,Travel,None,27,15,inf,1,1,1,1
1744,Obstacle,None,27,16,inf,inf,inf,inf,inf
1745,Travel,None,27,17,inf,1,inf,inf,1
1746,Obstacle,None,27,18,inf,inf,inf,inf,inf
1747,Travel,None,27,19,1,1,inf,1,1
1748,Travel,None,27,20,1,1,1,1,1
1749,Travel,None,27,21,1,1,1,1,1
1750,Travel,None,27,22,1,1,1,1,1
1751,Travel,None,27,23,1,1,1,1,1
1752,Travel,None,27,24,1,1,1,1,1
1753,Travel,None,27,25,1,inf,1,1,1
1754,Travel,None,27,26,1,1,1,1,1
1755,Travel,None,27,27,1,1,1,inf,1
1756,Travel,None,27,28,1,1,1,1,1
1757,Travel,None,27,29,1,1,1,1,1
1758,Travel,None,27,30,1,1,1,1,1
1759,Travel,None,27,31,1,1,1,1,1
1760,Travel,None,27,32,1,1,1,1,1
1761,Travel,None,27,33,1,1,1,1,1
1762,Travel,None,27,34,1,1,1,inf,1
1763,Travel,None,27,35,1,1,1,1,1
1764,Travel,None,27,36,1,1,1,1,1
1765,Travel,None,27,37,1,1,1,inf,1
1766,Travel,None,27,38,1,1,1,1,1
